ubc.midp.mobilephoto.core.ui.datamodel.ImageMediaAccessor;External_Addictor_per_Class
ubc.midp.mobilephoto.core.ui.datamodel.MusicMediaAccessor;External_Addictor_per_Class
ubc.midp.mobilephoto.core.ui.datamodel.MediaAccessor;godclass1;External_Addictor_per_Class
ubc.midp.mobilephoto.core.ui.controller.MediaController;godclass1;External_Addictor_per_Class
lancs.midp.mobilephoto.lib.exceptions.InvalidImageDataException;External_Attractor_per_Class
ubc.midp.mobilephoto.core.ui.datamodel.MediaData;External_Attractor_per_Class
ubc.midp.mobilephoto.core.util.MediaUtil;External_Addictor_per_Class
ubc.midp.mobilephoto.core.util.MusicMediaUtil;External_Addictor_per_Class
ubc.midp.mobilephoto.core.ui.datamodel.AlbumData;External_Addictor_per_Class
ubc.midp.mobilephoto.core.util.MusicMediaUtil.getMultiMediaInfoFromBytes;shotgunsurgery;External_Addictor_per_Method
ubc.midp.mobilephoto.core.ui.screens.AddMediaToAlbum.AddMediaToAlbum;divergentchange
ubc.midp.mobilephoto.core.ui.datamodel.MediaAccessor.getMediaInfo;divergentchange
ubc.midp.mobilephoto.core.ui.datamodel.MusicMediaAccessor.resetRecordStore;longmethod1;shotgunsurgery
ubc.midp.mobilephoto.core.ui.controller.MediaController.handleCommand;longmethod1;shotgunsurgery;divergentchange
ubc.midp.mobilephoto.core.ui.datamodel.MediaAccessor.loadMediaDataFromRMS;longmethod1;shotgunsurgery;divergentchange
ubc.midp.mobilephoto.core.ui.datamodel.MultiMediaData.MultiMediaData;shotgunsurgery
ubc.midp.mobilephoto.core.ui.controller.BaseController.goToPreviousScreen;longmethod1;shotgunsurgery
ubc.midp.mobilephoto.core.ui.controller.AlbumController.handleCommand;longmethod1;shotgunsurgery;divergentchange
ubc.midp.mobilephoto.core.ui.datamodel.ImageMediaAccessor.resetRecordStore;longmethod1
ubc.midp.mobilephoto.core.ui.datamodel.MediaAccessor.updateMediaInfo;longmethod1;shotgunsurgery;divergentchange
ubc.midp.mobilephoto.core.ui.controller.ScreenSingleton.getInstance;divergentchange
ubc.midp.mobilephoto.core.ui.controller.PlayVideoController.handleCommand;longmethod1;shotgunsurgery;divergentchange
ubc.midp.mobilephoto.core.ui.controller.VideoCaptureController.handleCommand;longmethod1;shotgunsurgery;divergentchange
ubc.midp.mobilephoto.core.ui.datamodel.MediaAccessor.loadMediaBytesFromRMS;divergentchange
ubc.midp.mobilephoto.core.ui.controller.AbstractController.setNextController;divergentchange
ubc.midp.mobilephoto.core.ui.controller.MediaController.playMultiMedia;longmethod1;shotgunsurgery
ubc.midp.mobilephoto.core.ui.controller.AlbumController.goToPreviousScreen;shotgunsurgery
ubc.midp.mobilephoto.core.ui.screens.CaptureVideoScreen.CaptureVideoScreen;longmethod1;shotgunsurgery;divergentchange
ubc.midp.mobilephoto.sms.SmsMessaging.sendImage;longmethod1;shotgunsurgery
ubc.midp.mobilephoto.core.ui.datamodel.MediaAccessor.removeRecords;longmethod1;divergentchange
ubc.midp.mobilephoto.sms.SmsReceiverThread.run;longmethod1;shotgunsurgery
ubc.midp.mobilephoto.core.ui.MainUIMidlet.startApp;longmethod1;shotgunsurgery
